id,value
Health Care|Major Pharmaceuticals|Emergent Biosolutions Inc. Common Stock(EBS)(6.204B),EBS
Health Care|Major Pharmaceuticals|Enanta Pharmaceuticals Inc. Common Stock(ENTA)(1.043B),ENTA
Health Care|Major Pharmaceuticals|Endo International plc Ordinary Shares(ENDP)(2.405B),ENDP
Health Care|Major Pharmaceuticals|Enlivex Therapeutics Ltd. Ordinary Shares(ENLV)(0.256B),ENLV
Health Care|Major Pharmaceuticals|Enochian Biosciences Inc. Common Stock(ENOB)(0.196B),ENOB
Health Care|Major Pharmaceuticals|Entasis Therapeutics Holdings Inc. Common Stock(ETTX)(0.118B),ETTX
Health Care|Major Pharmaceuticals|Epizyme Inc. Common Stock(EPZM)(1.084B),EPZM
Health Care|Major Pharmaceuticals|Equillium Inc. Common Stock(EQ)(0.268B),EQ
Health Care|Major Pharmaceuticals|Esperion Therapeutics Inc. Common Stock(ESPR)(0.780B),ESPR
Health Care|Major Pharmaceuticals|Eton Pharmaceuticals Inc. Common Stock(ETON)(0.243B),ETON
Health Care|Major Pharmaceuticals|Evelo Biosciences Inc. Common Stock(EVLO)(0.751B),EVLO
Health Care|Major Pharmaceuticals|Evofem Biosciences Inc. Common Stock(EVFM)(0.385B),EVFM
Health Care|Major Pharmaceuticals|Evoke Pharma Inc. Common Stock(EVOK)(0.108B),EVOK
Health Care|Major Pharmaceuticals|Evolus Inc. Common Stock(EOLS)(0.242B),EOLS
Health Care|Major Pharmaceuticals|Exicure Inc. Common Stock(XCUR)(0.224B),XCUR
Health Care|Major Pharmaceuticals|Eyegate Pharmaceuticals Inc. Common Stock(EYEG)(0.049B),EYEG
Health Care|Major Pharmaceuticals|Eyenovia Inc. Common Stock(EYEN)(0.174B),EYEN
Health Care|Major Pharmaceuticals|F-star Therapeutics Inc. Common Stock(FSTX)(0.084B),FSTX
Health Care|Major Pharmaceuticals|FSD Pharma Inc. Class B Subordinate Voting Shares(HUGE)(0.046B),HUGE
Health Care|Major Pharmaceuticals|FibroGen Inc Common Stock(FGEN)(4.764B),FGEN
Health Care|Major Pharmaceuticals|Five Prime Therapeutics Inc. Common Stock(FPRX)(0.993B),FPRX
Health Care|Major Pharmaceuticals|Flexion Therapeutics Inc. Common Stock(FLXN)(0.550B),FLXN
Health Care|Major Pharmaceuticals|Foghorn Therapeutics Inc. Common Stock(FHTX)(0.576B),FHTX
Health Care|Major Pharmaceuticals|Forte Biosciences Inc. Common Stock(FBRX)(0.395B),FBRX
Health Care|Major Pharmaceuticals|Fortress Biotech Inc. 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock(FBIOP)(0.000B),FBIOP
Health Care|Major Pharmaceuticals|Fortress Biotech Inc. Common Stock(FBIO)(0.399B),FBIO
Health Care|Major Pharmaceuticals|Forward Pharma A/S American Depositary Shares(FWP)(0.057B),FWP
Health Care|Major Pharmaceuticals|Frequency Therapeutics Inc. Common Stock(FREQ)(1.818B),FREQ
Health Care|Major Pharmaceuticals|Fulcrum Therapeutics Inc. Common Stock(FULC)(0.452B),FULC
Health Care|Major Pharmaceuticals|G1 Therapeutics Inc. Common Stock(GTHX)(0.987B),GTHX
Health Care|Major Pharmaceuticals|GT Biopharma Inc. Common Stock(GTBP)(0.060B),GTBP
Health Care|Major Pharmaceuticals|GW Pharmaceuticals Plc American Depositary Shares(GWPH)(6.672B),GWPH
Health Care|Major Pharmaceuticals|GX Acquisiton Corp. Class A Common Stock(GXGX)(0.366B),GXGX
Health Care|Major Pharmaceuticals|GX Acquisiton Corp. Unit(GXGXU)(0.000B),GXGXU
Health Care|Major Pharmaceuticals|GX Acquisiton Corp. Warrant(GXGXW)(0.000B),GXGXW
Health Care|Major Pharmaceuticals|Galapagos NV American Depositary Shares(GLPG)(5.482B),GLPG
Health Care|Major Pharmaceuticals|Galectin Therapeutics Inc. Common Stock(GALT)(0.135B),GALT
Health Care|Major Pharmaceuticals|Galecto Inc. Common Stock(GLTO)(0.306B),GLTO
Health Care|Major Pharmaceuticals|Galera Therapeutics Inc. Common Stock(GRTX)(0.293B),GRTX
Health Care|Major Pharmaceuticals|Galmed Pharmaceuticals Ltd. Ordinary Shares(GLMD)(0.095B),GLMD
Health Care|Major Pharmaceuticals|Gemini Therapeutics Inc. Common Stock(GMTX)(0.587B),GMTX
Health Care|Major Pharmaceuticals|Generation Bio Co. Common Stock(GBIO)(1.821B),GBIO
Health Care|Major Pharmaceuticals|Genmab A/S ADS(GMAB)(26.526B),GMAB
Health Care|Major Pharmaceuticals|Genprex Inc. Common Stock(GNPX)(0.268B),GNPX
Health Care|Major Pharmaceuticals|GeoVax Labs Inc. Common Stock(GOVX)(0.031B),GOVX
Health Care|Major Pharmaceuticals|GeoVax Labs Inc. Warrants(GOVXW)(0.000B),GOVXW
Health Care|Major Pharmaceuticals|Geron Corporation Common Stock(GERN)(0.599B),GERN
Health Care|Major Pharmaceuticals|GlaxoSmithKline PLC Common Stock(GSK)(87.288B),GSK
Health Care|Major Pharmaceuticals|Global Blood Therapeutics Inc. Common Stock(GBT)(3.013B),GBT
Health Care|Major Pharmaceuticals|GlycoMimetics Inc. Common Stock(GLYC)(0.187B),GLYC
Health Care|Major Pharmaceuticals|Gossamer Bio Inc. Common Stock(GOSS)(0.800B),GOSS
Health Care|Major Pharmaceuticals|Gracell Biotechnologies Inc. American Depositary Shares(GRCL)(1.805B),GRCL
Health Care|Major Pharmaceuticals|Graybug Vision Inc. Common Stock(GRAY)(0.523B),GRAY
Health Care|Major Pharmaceuticals|Greenwich LifeSciences Inc. Common Stock(GLSI)(0.483B),GLSI
Health Care|Major Pharmaceuticals|Grifols S.A. American Depositary Shares(GRFS)(11.062B),GRFS
Health Care|Major Pharmaceuticals|Guardion Health Sciences Inc. Common Stock(GHSI)(0.113B),GHSI
Health Care|Major Pharmaceuticals|HOOKIPA Pharma Inc. Common Stock(HOOK)(0.353B),HOOK
Health Care|Major Pharmaceuticals|Harmony Biosciences Holdings Inc. Common Stock(HRMY)(2.104B),HRMY
Health Care|Major Pharmaceuticals|Harrow Health Inc. Common Stock(HROW)(0.223B),HROW
Health Care|Major Pharmaceuticals|Heat Biologics Inc. Common Stock(HTBX)(0.213B),HTBX
Health Care|Major Pharmaceuticals|Hepion Pharmaceuticals Inc. Common Stock(HEPA)(0.070B),HEPA
Health Care|Major Pharmaceuticals|Heron Therapeutics Inc. Common Stock(HRTX)(1.652B),HRTX
Health Care|Major Pharmaceuticals|Histogen Inc. Common Stock(HSTO)(0.045B),HSTO
Health Care|Major Pharmaceuticals|Homology Medicines Inc. Common Stock(FIXX)(0.544B),FIXX
Health Care|Major Pharmaceuticals|Horizon Therapeutics Public Limited Company Ordinary Shares(HZNP)(19.173B),HZNP
Health Care|Major Pharmaceuticals|Hoth Therapeutics Inc. Common Stock(HOTH)(0.042B),HOTH
Health Care|Major Pharmaceuticals|Humanigen Inc. Common Stock(HGEN)(1.191B),HGEN
Health Care|Major Pharmaceuticals|Hutchison China MediTech Limited American Depositary Shares(HCM)(5.056B),HCM
Health Care|Major Pharmaceuticals|I-MAB American Depositary Shares(IMAB)(4.018B),IMAB
Health Care|Major Pharmaceuticals|IDEAYA Biosciences Inc. Common Stock(IDYA)(0.579B),IDYA
Health Care|Major Pharmaceuticals|IGM Biosciences Inc. Common Stock(IGMS)(2.918B),IGMS
Health Care|Major Pharmaceuticals|IMARA Inc. Common Stock(IMRA)(0.227B),IMRA
Health Care|Major Pharmaceuticals|IMV Inc. Common Shares(IMV)(0.250B),IMV
Health Care|Major Pharmaceuticals|IVERIC bio Inc. Common Stock(ISEE)(0.573B),ISEE
Health Care|Major Pharmaceuticals|Immunic Inc. Common Stock(IMUX)(0.344B),IMUX
Health Care|Major Pharmaceuticals|ImmunoGen Inc. Common Stock(IMGN)(1.811B),IMGN
Health Care|Major Pharmaceuticals|ImmunoPrecise Antibodies Ltd. Common Stock(IPA)(0.289B),IPA
Health Care|Major Pharmaceuticals|Immunome Inc. Common Stock(IMNM)(0.411B),IMNM
Health Care|Major Pharmaceuticals|Immuron Limited American Depositary Shares(IMRN)(0.043B),IMRN
Health Care|Major Pharmaceuticals|Immuron Limited Warrants(IMRNW)(0.000B),IMRNW
Health Care|Major Pharmaceuticals|Immutep Limited American Depositary Shares(IMMP)(0.211B),IMMP
Health Care|Major Pharmaceuticals|InMed Pharmaceuticals Inc. Common Shares(INM)(0.031B),INM
Health Care|Major Pharmaceuticals|Infinity Pharmaceuticals Inc. Common Stock(INFI)(0.246B),INFI
Health Care|Major Pharmaceuticals|Innoviva Inc. Common Stock(INVA)(1.189B),INVA
Health Care|Major Pharmaceuticals|Inozyme Pharma Inc. Common Stock(INZY)(0.480B),INZY
Health Care|Major Pharmaceuticals|Insmed Inc. Common Stock(INSM)(4.115B),INSM
Health Care|Major Pharmaceuticals|Intec Pharma Ltd. Ordinary Shares(NTEC)(0.024B),NTEC
Health Care|Major Pharmaceuticals|Intercept Pharmaceuticals Inc. Common Stock(ICPT)(1.029B),ICPT
Health Care|Major Pharmaceuticals|Intra-Cellular Therapies Inc. Common Stock(ITCI)(3.128B),ITCI
Health Care|Major Pharmaceuticals|Inventiva S.A. American Depository Shares(IVA)(0.611B),IVA
Health Care|Major Pharmaceuticals|Ionis Pharmaceuticals Inc. Common Stock(IONS)(8.044B),IONS
Health Care|Major Pharmaceuticals|Ironwood Pharmaceuticals Inc. Class A Common Stock(IRWD)(1.492B),IRWD
Health Care|Major Pharmaceuticals|Iterum Therapeutics plc Ordinary Share(ITRM)(0.310B),ITRM
Health Care|Major Pharmaceuticals|Jaguar Health Inc. Common Stock(JAGX)(0.372B),JAGX
Health Care|Major Pharmaceuticals|Jazz Pharmaceuticals plc Common Stock (Ireland)(JAZZ)(8.859B),JAZZ
Health Care|Major Pharmaceuticals|Johnson & Johnson Common Stock(JNJ)(436.318B),JNJ
Health Care|Major Pharmaceuticals|Kadmon Holdings Inc. Common Stock(KDMN)(0.839B),KDMN
Health Care|Major Pharmaceuticals|KalVista Pharmaceuticals Inc. Common Stock(KALV)(0.903B),KALV
Health Care|Major Pharmaceuticals|Kala Pharmaceuticals Inc. Common Stock(KALA)(0.489B),KALA
Health Care|Major Pharmaceuticals|Kamada Ltd. Ordinary Shares(KMDA)(0.300B),KMDA
Health Care|Major Pharmaceuticals|Karuna Therapeutics Inc. Common Stock(KRTX)(3.159B),KRTX
Health Care|Major Pharmaceuticals|Karyopharm Therapeutics Inc. Common Stock(KPTI)(1.094B),KPTI
Health Care|Major Pharmaceuticals|Kazia Therapeutics Limited American Depositary Shares(KZIA)(0.096B),KZIA
Health Care|Major Pharmaceuticals|KemPharm Inc. Common Stock(KMPH)(0.184B),KMPH
Health Care|Major Pharmaceuticals|Keros Therapeutics Inc. Common Stock(KROS)(1.483B),KROS
Health Care|Major Pharmaceuticals|Kezar Life Sciences Inc. Common Stock(KZR)(0.272B),KZR
Health Care|Major Pharmaceuticals|Kindred Biosciences Inc. Common Stock(KIN)(0.194B),KIN
Health Care|Major Pharmaceuticals|Kiniksa Pharmaceuticals Ltd. Class A Common Stock(KNSA)(1.627B),KNSA
Health Care|Major Pharmaceuticals|Kinnate Biopharma Inc. Common Stock(KNTE)(1.444B),KNTE
Health Care|Major Pharmaceuticals|Kintara Therapeutics Inc. Common Stock(KTRA)(0.077B),KTRA
Health Care|Major Pharmaceuticals|Kronos Bio Inc. Common Stock(KRON)(1.549B),KRON
Health Care|Major Pharmaceuticals|Kura Oncology Inc. Common Stock(KURA)(2.141B),KURA
Health Care|Major Pharmaceuticals|Landos Biopharma Inc. Common Stock(LABP)(0.559B),LABP
Health Care|Major Pharmaceuticals|Lannett Co Inc Common Stock(LCI)(0.257B),LCI
Health Care|Major Pharmaceuticals|Lantern Pharma Inc. Common Stock(LTRN)(0.194B),LTRN
Health Care|Major Pharmaceuticals|Larimar Therapeutics Inc. Common Stock(LRMR)(0.274B),LRMR
Health Care|Major Pharmaceuticals|Leap Therapeutics Inc. Common Stock(LPTX)(0.166B),LPTX
Health Care|Major Pharmaceuticals|Legend Biotech Corporation American Depositary Shares(LEGN)(3.460B),LEGN
Health Care|Major Pharmaceuticals|Lexaria Bioscience Corp. Common Stock(LEXX)(0.034B),LEXX
Health Care|Major Pharmaceuticals|Lexaria Bioscience Corp. Warrant(LEXXW)(0.000B),LEXXW
Health Care|Major Pharmaceuticals|Lexicon Pharmaceuticals Inc. Common Stock(LXRX)(1.075B),LXRX
Health Care|Major Pharmaceuticals|Lifevantage Corporation Common Stock (Delaware)(LFVN)(0.124B),LFVN
Health Care|Major Pharmaceuticals|Ligand Pharmaceuticals Incorporated Common Stock(LGND)(2.330B),LGND
Health Care|Major Pharmaceuticals|Liminal BioSciences Inc. Common Shares(LMNL)(0.185B),LMNL
Health Care|Major Pharmaceuticals|Lipocine Inc. Common Stock(LPCN)(0.156B),LPCN
Health Care|Major Pharmaceuticals|Lixte Biotechnology Holdings Inc. Common Stock(LIXT)(0.044B),LIXT
Health Care|Major Pharmaceuticals|Lixte Biotechnology Holdings Inc. Warrants(LIXTW)(0.000B),LIXTW
Health Care|Major Pharmaceuticals|Longeveron Inc. Class A Common Stock(LGVN)(0.128B),LGVN
Health Care|Major Pharmaceuticals|Lumos Pharma Inc. Common Stock(LUMO)(0.139B),LUMO
Health Care|Major Pharmaceuticals|MEI Pharma Inc. Common Stock(MEIP)(0.429B),MEIP
Health Care|Major Pharmaceuticals|MacroGenics Inc. Common Stock(MGNX)(1.067B),MGNX
Health Care|Major Pharmaceuticals|Madrigal Pharmaceuticals Inc. Common Stock(MDGL)(1.869B),MDGL
Health Care|Major Pharmaceuticals|Magenta Therapeutics Inc. Common Stock(MGTA)(0.446B),MGTA
Health Care|Major Pharmaceuticals|MannKind Corporation Common Stock(MNKD)(1.251B),MNKD
Health Care|Major Pharmaceuticals|Maravai LifeSciences Holdings Inc. Class A Common Stock(MRVI)(9.272B),MRVI
Health Care|Major Pharmaceuticals|Marinus Pharmaceuticals Inc. Common Stock(MRNS)(0.517B),MRNS
Health Care|Major Pharmaceuticals|Marker Therapeutics Inc. Common Stock(MRKR)(0.137B),MRKR
Health Care|Major Pharmaceuticals|Matinas Biopharma Holdings Inc. Common Stock(MTNB)(0.281B),MTNB
Health Care|Major Pharmaceuticals|MedAvail Holdings Inc. Common Stock(MDVL)(0.494B),MDVL
Health Care|Major Pharmaceuticals|Medicenna Therapeutics Corp. Common Shares(MDNA)(0.204B),MDNA
Health Care|Major Pharmaceuticals|Medicinova Inc Common Stock(MNOV)(0.288B),MNOV
Health Care|Major Pharmaceuticals|Merck & Company Inc. Common Stock (new)(MRK)(190.790B),MRK
Health Care|Major Pharmaceuticals|Mereo BioPharma Group plc American Depositary Shares(MREO)(0.457B),MREO
Health Care|Major Pharmaceuticals|Merrimack Pharmaceuticals Inc. Common Stock(MACK)(0.109B),MACK
Health Care|Major Pharmaceuticals|Mersana Therapeutics Inc. Common Stock(MRSN)(1.397B),MRSN
Health Care|Major Pharmaceuticals|Merus N.V. Common Shares(MRUS)(0.859B),MRUS
Health Care|Major Pharmaceuticals|Metacrine Inc. Common Stock(MTCR)(0.239B),MTCR
Health Care|Major Pharmaceuticals|Midatech Pharma PLC American Depositary Shs(MTP)(0.037B),MTP
Health Care|Major Pharmaceuticals|Milestone Pharmaceuticals Inc. Common Shares(MIST)(0.239B),MIST
Health Care|Major Pharmaceuticals|Millendo Therapeutics Inc. Common Stock(MLND)(0.048B),MLND
Health Care|Major Pharmaceuticals|Minerva Neurosciences Inc Common Stock(NERV)(0.151B),NERV
Health Care|Major Pharmaceuticals|Mirati Therapeutics Inc. Common Stock(MRTX)(10.063B),MRTX
Health Care|Major Pharmaceuticals|Mirum Pharmaceuticals Inc. Common Stock(MIRM)(0.592B),MIRM
Health Care|Major Pharmaceuticals|Molecular Templates Inc. Common Stock(MTEM)(0.630B),MTEM
Health Care|Major Pharmaceuticals|Moleculin Biotech Inc. Common Stock(MBRX)(0.138B),MBRX
Health Care|Major Pharmaceuticals|Monopar Therapeutics Inc. Common Stock(MNPR)(0.090B),MNPR
Health Care|Major Pharmaceuticals|Morphic Holding Inc. Common Stock(MORF)(1.087B),MORF
Health Care|Major Pharmaceuticals|MorphoSys AG American Depositary Shares(MOR)(3.523B),MOR
Health Care|Major Pharmaceuticals|Mustang Bio Inc. Common Stock(MBIO)(0.260B),MBIO
Health Care|Major Pharmaceuticals|Myovant Sciences Ltd. Common Shares(MYOV)(2.075B),MYOV
Health Care|Major Pharmaceuticals|NGM Biopharmaceuticals Inc. Common Stock(NGM)(2.176B),NGM
Health Care|Major Pharmaceuticals|NLS Pharmaceutics Ltd. Ordinary Shares(NLSP)(0.037B),NLSP
Health Care|Major Pharmaceuticals|NLS Pharmaceutics Ltd. Warrant(NLSPW)(0.000B),NLSPW
Health Care|Major Pharmaceuticals|NTN Buzztime Inc. Common Stock(NTN)(0.016B),NTN
Health Care|Major Pharmaceuticals|Nabriva Therapeutics plc Ordinary Shares Ireland(NBRV)(0.066B),NBRV
Health Care|Major Pharmaceuticals|NanoViricides Inc. Common Stock(NNVC)(0.053B),NNVC
Health Care|Major Pharmaceuticals|Nanobiotix S.A. American Depositary Shares(NBTX)(0.581B),NBTX
Health Care|Major Pharmaceuticals|Nature's Sunshine Products Inc. Common Stock(NATR)(0.348B),NATR
Health Care|Major Pharmaceuticals|Nektar Therapeutics  Common Stock(NKTR)(4.494B),NKTR
Health Care|Major Pharmaceuticals|Neoleukin Therapeutics Inc. Common Stock(NLTX)(0.536B),NLTX
Health Care|Major Pharmaceuticals|Neos Therapeutics Inc. Common Stock(NEOS)(0.051B),NEOS
Health Care|Major Pharmaceuticals|Neptune Wellness Solutions Inc. Ordinary Shares(NEPT)(0.232B),NEPT
Health Care|Major Pharmaceuticals|NeuBase Therapeutics Inc.  Common Stock(NBSE)(0.255B),NBSE
Health Care|Major Pharmaceuticals|NeuroBo Pharmaceuticals Inc. Common Stock(NRBO)(0.119B),NRBO
Health Care|Major Pharmaceuticals|NexImmune Inc. Common Stock(NEXI)(0.473B),NEXI
Health Care|Major Pharmaceuticals|NextCure Inc. Common Stock(NXTC)(0.360B),NXTC
Health Care|Major Pharmaceuticals|Nkarta Inc. Common Stock(NKTX)(1.814B),NKTX
Health Care|Major Pharmaceuticals|NovaBay Pharmaceuticals Inc. Common Stock(NBY)(0.060B),NBY
Health Care|Major Pharmaceuticals|Novan Inc. Common Stock(NOVN)(0.269B),NOVN
Health Care|Major Pharmaceuticals|Novartis AG Common Stock(NVS)(201.737B),NVS
Health Care|Major Pharmaceuticals|Novo Nordisk A/S Common Stock(NVO)(173.516B),NVO
Health Care|Major Pharmaceuticals|NuCana plc American Depositary Share(NCNA)(0.292B),NCNA
Health Care|Major Pharmaceuticals|Nurix Therapeutics Inc. Common stock(NRIX)(1.377B),NRIX
Health Care|Major Pharmaceuticals|OPKO Health Inc. Common Stock(OPK)(3.591B),OPK
Health Care|Major Pharmaceuticals|ObsEva SA Ordinary Shares(OBSV)(0.256B),OBSV
Health Care|Major Pharmaceuticals|Ocular Therapeutix Inc. Common Stock(OCUL)(1.470B),OCUL
Health Care|Major Pharmaceuticals|Ocuphire Pharma Inc. Common Stock(OCUP)(0.126B),OCUP
Health Care|Major Pharmaceuticals|Odonate Therapeutics Inc. Common Stock(ODT)(0.893B),ODT
Health Care|Major Pharmaceuticals|Olema Pharmaceuticals Inc. Common Stock(OLMA)(2.013B),OLMA
Health Care|Major Pharmaceuticals|Omeros Corporation Common Stock(OMER)(1.358B),OMER
Health Care|Major Pharmaceuticals|OncoSec Medical Incorporated Common Stock(ONCS)(0.242B),ONCS
Health Care|Major Pharmaceuticals|Oncolytics Biotech Inc. Common Shares(ONCY)(0.146B),ONCY
Health Care|Major Pharmaceuticals|Onconova Therapeutics Inc. Common Stock(ONTX)(0.410B),ONTX
Health Care|Major Pharmaceuticals|Onconova Therapeutics Inc. Warrants(ONTXW)(0.000B),ONTXW
Health Care|Major Pharmaceuticals|Oncorus Inc. Common Stock(ONCR)(0.366B),ONCR
Health Care|Major Pharmaceuticals|Oncternal Therapeutics Inc. Common Stock(ONCT)(0.367B),ONCT
Health Care|Major Pharmaceuticals|Opiant Pharmaceuticals Inc. Common Stock(OPNT)(0.060B),OPNT
Health Care|Major Pharmaceuticals|OptiNose Inc. Common Stock(OPTN)(0.224B),OPTN
Health Care|Major Pharmaceuticals|Oragenics Inc. Common Stock(OGEN)(0.131B),OGEN
Health Care|Major Pharmaceuticals|Oramed Pharmaceuticals Inc. Common Stock(ORMP)(0.308B),ORMP
Health Care|Major Pharmaceuticals|Organigram Holdings Inc. Common Shares(OGI)(0.792B),OGI
Health Care|Major Pharmaceuticals|Organogenesis Holdings Inc. Class A Common Stock(ORGO)(1.686B),ORGO
Health Care|Major Pharmaceuticals|Orgenesis Inc. Common Stock(ORGS)(0.157B),ORGS
Health Care|Major Pharmaceuticals|Oric Pharmaceuticals Inc. Common Stock(ORIC)(1.221B),ORIC
Health Care|Major Pharmaceuticals|Orphazyme A/S American Depositary Shares(ORPH)(0.452B),ORPH
Health Care|Major Pharmaceuticals|Osmotica Pharmaceuticals plc Ordinary Shares(OSMT)(0.270B),OSMT
Health Care|Major Pharmaceuticals|Otonomy Inc. Common Stock(OTIC)(0.259B),OTIC
Health Care|Major Pharmaceuticals|Ovid Therapeutics Inc. Common Stock(OVID)(0.218B),OVID
Health Care|Major Pharmaceuticals|PDS Biotechnology Corporation Common Stock(PDSB)(0.108B),PDSB
Health Care|Major Pharmaceuticals|PLx Pharma Inc. Common Stock(PLXP)(0.113B),PLXP
Health Care|Major Pharmaceuticals|PMV Pharmaceuticals Inc. Common Stock(PMVP)(1.820B),PMVP
Health Care|Major Pharmaceuticals|PTC Therapeutics Inc. Common Stock(PTCT)(4.015B),PTCT
Health Care|Major Pharmaceuticals|Pacira BioSciences Inc. Common Stock(PCRX)(3.233B),PCRX
Health Care|Major Pharmaceuticals|PainReform Ltd. Ordinary Shares(PRFX)(0.051B),PRFX
Health Care|Major Pharmaceuticals|Palatin Technologies Inc. Common Stock(PTN)(0.208B),PTN
Health Care|Major Pharmaceuticals|Panbela Therapeutics Inc. Common Stock(PBLA)(0.051B),PBLA
Health Care|Major Pharmaceuticals|Pandion Therapeutics Inc. Common Stock(PAND)(0.640B),PAND
Health Care|Major Pharmaceuticals|Paratek Pharmaceuticals Inc. Common Stock(PRTK)(0.347B),PRTK
Health Care|Major Pharmaceuticals|Perrigo Company plc Ordinary Shares(PRGO)(5.771B),PRGO
Health Care|Major Pharmaceuticals|Petros Pharmaceuticals Inc. Common Stock(PTPI)(0.038B),PTPI
Health Care|Major Pharmaceuticals|Pfizer Inc. Common Stock(PFE)(192.098B),PFE
Health Care|Major Pharmaceuticals|Pharming Group N.V. ADS each representing 10 ordinary shares(PHAR)(0.882B),PHAR
Health Care|Major Pharmaceuticals|Pharvaris N.V. Ordinary Shares(PHVS)(0.979B),PHVS
Health Care|Major Pharmaceuticals|PhaseBio Pharmaceuticals Inc. Common Stock(PHAS)(0.128B),PHAS
Health Care|Major Pharmaceuticals|Phathom Pharmaceuticals Inc. Common Stock(PHAT)(1.271B),PHAT
Health Care|Major Pharmaceuticals|Phibro Animal Health Corporation Class A Common Stock(PAHC)(0.932B),PAHC
Health Care|Major Pharmaceuticals|Phio Pharmaceuticals Corp. Common Stock(PHIO)(0.041B),PHIO
Health Care|Major Pharmaceuticals|Phio Pharmaceuticals Corp. Warrants expiring 12/21/2021(PHIOW)(0.000B),PHIOW
Health Care|Major Pharmaceuticals|Pieris Pharmaceuticals Inc. Common Stock(PIRS)(0.161B),PIRS
Health Care|Major Pharmaceuticals|Pliant Therapeutics Inc. Common Stock(PLRX)(1.078B),PLRX
Health Care|Major Pharmaceuticals|Praxis Precision Medicines Inc. Common Stock(PRAX)(1.990B),PRAX
Health Care|Major Pharmaceuticals|Precigen Inc. Common Stock(PGEN)(1.598B),PGEN
Health Care|Major Pharmaceuticals|Prelude Therapeutics Incorporated Common Stock(PRLD)(3.553B),PRLD
Health Care|Major Pharmaceuticals|Prestige Consumer Healthcare Inc. Common Stock(PBH)(2.101B),PBH
Health Care|Major Pharmaceuticals|ProPhase Labs Inc. Common Stock (DE)(PRPH)(0.153B),PRPH
Health Care|Major Pharmaceuticals|ProQR Therapeutics N.V. Ordinary Shares(PRQR)(0.239B),PRQR
Health Care|Major Pharmaceuticals|Processa Pharmaceuticals Inc. Common Stock(PCSA)(0.111B),PCSA
Health Care|Major Pharmaceuticals|Protagonist Therapeutics Inc. Common Stock(PTGX)(1.108B),PTGX
Health Care|Major Pharmaceuticals|Prothena Corporation plc Ordinary Shares(PRTA)(0.948B),PRTA
Health Care|Major Pharmaceuticals|Provention Bio Inc. Common Stock(PRVB)(0.901B),PRVB
Health Care|Major Pharmaceuticals|Pulmatrix Inc. Common Stock(PULM)(0.060B),PULM
Health Care|Major Pharmaceuticals|Puma Biotechnology Inc Common Stock(PBYI)(0.458B),PBYI
Health Care|Major Pharmaceuticals|PureTech Health plc American Depositary Shares(PRTC)(1.658B),PRTC
Health Care|Major Pharmaceuticals|Purple Biotech Ltd. American Depositary Shares(PPBT)(0.108B),PPBT
Health Care|Major Pharmaceuticals|Qilian International Holding Group Ltd. Ordinary Shares(QLI)(0.250B),QLI
Health Care|Major Pharmaceuticals|Qualigen Therapeutics Inc. Common Stock(QLGN)(0.107B),QLGN
Health Care|Major Pharmaceuticals|RAPT Therapeutics Inc. Common Stock(RAPT)(0.486B),RAPT
Health Care|Major Pharmaceuticals|Radius Health Inc. Common Stock(RDUS)(0.857B),RDUS
Health Care|Major Pharmaceuticals|Reata Pharmaceuticals Inc. Class A Common Stock(RETA)(4.364B),RETA
Health Care|Major Pharmaceuticals|Recro Pharma Inc. Common Stock(REPH)(0.100B),REPH
Health Care|Major Pharmaceuticals|Redhill Biopharma Ltd. American Depositary Shares(RDHL)(0.428B),RDHL
Health Care|Major Pharmaceuticals|Regeneron Pharmaceuticals Inc. Common Stock(REGN)(51.105B),REGN
Health Care|Major Pharmaceuticals|Regulus Therapeutics Inc. Common Stock(RGLS)(0.120B),RGLS
Health Care|Major Pharmaceuticals|Relmada Therapeutics Inc. Common Stock(RLMD)(0.571B),RLMD
Health Care|Major Pharmaceuticals|Repare Therapeutics Inc. Common Shares(RPTX)(1.176B),RPTX
Health Care|Major Pharmaceuticals|Revance Therapeutics Inc. Common Stock(RVNC)(1.876B),RVNC
Health Care|Major Pharmaceuticals|Reviva Pharmaceuticals Holdings Inc. Common Stock(RVPH)(0.043B),RVPH
Health Care|Major Pharmaceuticals|Reviva Pharmaceuticals Holdings Inc. Warrants(RVPHW)(0.000B),RVPHW
Health Care|Major Pharmaceuticals|Rezolute Inc. Common Stock(RZLT)(0.104B),RZLT
Health Care|Major Pharmaceuticals|Rhythm Pharmaceuticals Inc. Common Stock(RYTM)(1.367B),RYTM
Health Care|Major Pharmaceuticals|Rigel Pharmaceuticals Inc. Common Stock(RIGL)(0.804B),RIGL
Health Care|Major Pharmaceuticals|Rocket Pharmaceuticals Inc. Common Stock(RCKT)(3.254B),RCKT
Health Care|Major Pharmaceuticals|Rockwell Medical Inc. (DE) Common Stock(RMTI)(0.151B),RMTI
Health Care|Major Pharmaceuticals|Royalty Pharma plc Class A Ordinary Shares(RPRX)(29.067B),RPRX
Health Care|Major Pharmaceuticals|SCYNEXIS Inc. Common Stock(SCYX)(0.164B),SCYX
Health Care|Major Pharmaceuticals|SELLAS Life Sciences Group Inc. Common Stock(SLS)(0.129B),SLS
Health Care|Major Pharmaceuticals|SIGA Technologies Inc. Common Stock(SIGA)(0.493B),SIGA
Health Care|Major Pharmaceuticals|Sage Therapeutics Inc. Common Stock(SAGE)(4.574B),SAGE
