id,value
Consumer Services|Real Estate Investment Trusts|Easterly Government Properties Inc. Common Stock(DEA)(1.755B),DEA
Consumer Services|Real Estate Investment Trusts|Ellington Residential Mortgage REIT Common Shares of Beneficial Interest(EARN)(0.149B),EARN
Consumer Services|Real Estate Investment Trusts|Empire State Realty Trust Inc. Class A Common Stock(ESRT)(2.770B),ESRT
Consumer Services|Real Estate Investment Trusts|Equinix Inc. Common Stock REIT(EQIX)(61.085B),EQIX
Consumer Services|Real Estate Investment Trusts|Equity Commonwealth Common Shares of Beneficial Interest(EQC)(3.489B),EQC
Consumer Services|Real Estate Investment Trusts|Equity Lifestyle Properties Inc. Common Stock(ELS)(11.380B),ELS
Consumer Services|Real Estate Investment Trusts|Equity Residential Common Shares of Beneficial Interest(EQR)(24.754B),EQR
Consumer Services|Real Estate Investment Trusts|Essential Properties Realty Trust Inc. Common Stock(EPRT)(2.407B),EPRT
Consumer Services|Real Estate Investment Trusts|Essex Property Trust Inc. Common Stock(ESS)(17.260B),ESS
Consumer Services|Real Estate Investment Trusts|Extra Space Storage Inc Common Stock(EXR)(15.544B),EXR
Consumer Services|Real Estate Investment Trusts|Farmland Partners Inc. Common Stock(FPI)(0.341B),FPI
Consumer Services|Real Estate Investment Trusts|Federal Realty Investment Trust Common Stock(FRT)(7.737B),FRT
Consumer Services|Real Estate Investment Trusts|First Industrial Realty Trust Inc. Common Stock(FR)(5.474B),FR
Consumer Services|Real Estate Investment Trusts|Four Corners Property Trust Inc. Common Stock(FCPT)(1.962B),FCPT
Consumer Services|Real Estate Investment Trusts|Franklin Street Properties Corp. Common Stock(FSP)(0.440B),FSP
Consumer Services|Real Estate Investment Trusts|Gaming and Leisure Properties Inc. Common Stock(GLPI)(9.919B),GLPI
Consumer Services|Real Estate Investment Trusts|Geo Group Inc (The) REIT(GEO)(0.895B),GEO
Consumer Services|Real Estate Investment Trusts|Gladstone Land Corporation 5.00% Series D Cumulative Term Preferred Stock(LANDM)(0.625B),LANDM
Consumer Services|Real Estate Investment Trusts|Gladstone Land Corporation 6.00% Series B Cumulative Redeemable Preferred Stock(LANDO)(0.000B),LANDO
Consumer Services|Real Estate Investment Trusts|Gladstone Land Corporation Common Stock(LAND)(0.448B),LAND
Consumer Services|Real Estate Investment Trusts|Global Medical REIT Inc. Common Stock(GMRE)(0.638B),GMRE
Consumer Services|Real Estate Investment Trusts|Global Net Lease Inc. Common Stock(GNL)(1.608B),GNL
Consumer Services|Real Estate Investment Trusts|Global Self Storage Inc. Common Stock(SELF)(0.042B),SELF
Consumer Services|Real Estate Investment Trusts|Granite Point Mortgage Trust Inc. Common Stock(GPMT)(0.571B),GPMT
Consumer Services|Real Estate Investment Trusts|Great Ajax Corp. 7.25% Convertible Senior Notes due 2024(AJXA)(0.000B),AJXA
Consumer Services|Real Estate Investment Trusts|Great Ajax Corp. Common Stock(AJX)(0.238B),AJX
Consumer Services|Real Estate Investment Trusts|HMG/Courtland Properties Inc. Common Stock(HMG)(0.012B),HMG
Consumer Services|Real Estate Investment Trusts|Hannon Armstrong Sustainable Infrastructure Capital Inc. Common Stock(HASI)(4.235B),HASI
Consumer Services|Real Estate Investment Trusts|Healthcare Realty Trust Incorporated Common Stock(HR)(4.226B),HR
Consumer Services|Real Estate Investment Trusts|Healthcare Trust Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock(HTIA)(0.000B),HTIA
Consumer Services|Real Estate Investment Trusts|Healthcare Trust of America Inc. Class A Common Stock(HTA)(6.094B),HTA
Consumer Services|Real Estate Investment Trusts|Healthpeak Properties Inc. Common Stock(PEAK)(16.284B),PEAK
Consumer Services|Real Estate Investment Trusts|Hersha Hospitality Trust Class A Common Shares of Beneficial Interest(HT)(0.367B),HT
Consumer Services|Real Estate Investment Trusts|Highwoods Properties Inc. Common Stock(HIW)(4.116B),HIW
Consumer Services|Real Estate Investment Trusts|Host Hotels & Resorts Inc. Common Stock(HST)(11.306B),HST
Consumer Services|Real Estate Investment Trusts|Howard Hughes Corporation (The) Common Stock(HHC)(5.368B),HHC
Consumer Services|Real Estate Investment Trusts|INVESCO MORTGAGE CAPITAL INC Common Stock(IVR)(0.817B),IVR
Consumer Services|Real Estate Investment Trusts|Impac Mortgage Holdings Inc. Common Stock(IMH)(0.068B),IMH
Consumer Services|Real Estate Investment Trusts|Income Opportunity Realty Investors Inc. Common Stock(IOR)(0.050B),IOR
Consumer Services|Real Estate Investment Trusts|Independence Realty Trust Inc. Common Stock(IRT)(1.448B),IRT
Consumer Services|Real Estate Investment Trusts|Industrial Logistics Properties Trust Common Shares of Beneficial Interest(ILPT)(1.407B),ILPT
Consumer Services|Real Estate Investment Trusts|InnSuites Hospitality Trust Shares of Beneficial Interest(IHT)(0.031B),IHT
Consumer Services|Real Estate Investment Trusts|Iron Mountain Incorporated (Delaware)Common Stock REIT(IRM)(9.351B),IRM
Consumer Services|Real Estate Investment Trusts|JBG SMITH Properties Common Shares(JBGS)(4.174B),JBGS
Consumer Services|Real Estate Investment Trusts|KKR Real Estate Finance Trust Inc. Common Stock(KREF)(1.022B),KREF
Consumer Services|Real Estate Investment Trusts|Kilroy Realty Corporation Common Stock(KRC)(6.732B),KRC
Consumer Services|Real Estate Investment Trusts|Kimco Realty Corporation Common Stock(KIM)(7.729B),KIM
Consumer Services|Real Estate Investment Trusts|Kite Realty Group Trust Common Stock(KRG)(1.541B),KRG
Consumer Services|Real Estate Investment Trusts|LTC Properties Inc. Common Stock(LTC)(1.601B),LTC
Consumer Services|Real Estate Investment Trusts|Ladder Capital Corp Class A Common Stock(LADR)(1.292B),LADR
Consumer Services|Real Estate Investment Trusts|Lamar Advertising Company Class A Common Stock(LAMR)(8.504B),LAMR
Consumer Services|Real Estate Investment Trusts|Life Storage Inc. Common Stock(LSI)(6.079B),LSI
Consumer Services|Real Estate Investment Trusts|Lument Finance Trust Inc. Common Stock(LFT)(0.082B),LFT
Consumer Services|Real Estate Investment Trusts|MFA Financial Inc.(MFA)(1.750B),MFA
Consumer Services|Real Estate Investment Trusts|MGM Growth Properties LLC Class A common shares representing limited liability company interests(MGP)(9.981B),MGP
Consumer Services|Real Estate Investment Trusts|Macerich Company (The) Common Stock(MAC)(1.865B),MAC
Consumer Services|Real Estate Investment Trusts|Mack-Cali Realty Corporation Common Stock(CLI)(1.250B),CLI
Consumer Services|Real Estate Investment Trusts|Manhattan Bridge Capital Inc(LOAN)(0.052B),LOAN
Consumer Services|Real Estate Investment Trusts|Medalist Diversified REIT Inc. Common Stock(MDRR)(0.013B),MDRR
Consumer Services|Real Estate Investment Trusts|Medalist Diversified REIT Inc. Series A Cumulative Redeemable Preferred Stock(MDRRP)(0.000B),MDRRP
Consumer Services|Real Estate Investment Trusts|Medical Properties Trust Inc. common stock(MPW)(12.455B),MPW
Consumer Services|Real Estate Investment Trusts|Mid-America Apartment Communities Inc. Common Stock(MAA)(15.698B),MAA
Consumer Services|Real Estate Investment Trusts|Monmouth Real Estate Investment Corporation Class A Common Stock(MNR)(1.738B),MNR
Consumer Services|Real Estate Investment Trusts|National Health Investors Inc. Common Stock(NHI)(3.089B),NHI
Consumer Services|Real Estate Investment Trusts|National Retail Properties Common Stock(NNN)(7.295B),NNN
Consumer Services|Real Estate Investment Trusts|National Storage Affiliates Trust Common Shares of Beneficial Interest(NSA)(2.598B),NSA
Consumer Services|Real Estate Investment Trusts|NetSTREIT Corp. Common Stock(NTST)(0.511B),NTST
Consumer Services|Real Estate Investment Trusts|New Residential Investment Corp. Common Stock(NRZ)(4.040B),NRZ
Consumer Services|Real Estate Investment Trusts|New Senior Investment Group Inc. Common Stock(SNR)(0.460B),SNR
Consumer Services|Real Estate Investment Trusts|New York City REIT Inc. Class A Common Stock(NYC)(0.127B),NYC
Consumer Services|Real Estate Investment Trusts|New York Mortgage Trust Inc. 7.75% Series B Cumulative Redeemable Preferred Stock(NYMTP)(0.000B),NYMTP
Consumer Services|Real Estate Investment Trusts|New York Mortgage Trust Inc. 7.875% Series C Cumulative Redeemable Preferred Stock(NYMTO)(0.000B),NYMTO
Consumer Services|Real Estate Investment Trusts|New York Mortgage Trust Inc. 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock(NYMTM)(0.000B),NYMTM
Consumer Services|Real Estate Investment Trusts|New York Mortgage Trust Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock(NYMTN)(0.000B),NYMTN
Consumer Services|Real Estate Investment Trusts|New York Mortgage Trust Inc. Common Stock(NYMT)(1.492B),NYMT
Consumer Services|Real Estate Investment Trusts|NexPoint Real Estate Finance Inc. Common Stock(NREF)(0.097B),NREF
Consumer Services|Real Estate Investment Trusts|NexPoint Residential Trust Inc. Common Stock(NXRT)(1.019B),NXRT
Consumer Services|Real Estate Investment Trusts|OUTFRONT Media Inc. Common Stock(OUT)(3.036B),OUT
Consumer Services|Real Estate Investment Trusts|Omega Healthcare Investors Inc. Common Stock(OHI)(8.503B),OHI
Consumer Services|Real Estate Investment Trusts|One Liberty Properties Inc. Common Stock(OLP)(0.424B),OLP
Consumer Services|Real Estate Investment Trusts|Orchid Island Capital Inc. Common Stock(ORC)(0.473B),ORC
Consumer Services|Real Estate Investment Trusts|PS Business Parks Inc. Common Stock(PSB)(3.935B),PSB
Consumer Services|Real Estate Investment Trusts|Paramount Group Inc. Common Stock(PGRE)(1.938B),PGRE
Consumer Services|Real Estate Investment Trusts|Pebblebrook Hotel Trust Common Shares of Beneficial Interest(PEB)(2.971B),PEB
Consumer Services|Real Estate Investment Trusts|Pennsylvania Real Estate Investment Trust Common Stock(PEI)(0.173B),PEI
Consumer Services|Real Estate Investment Trusts|PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest(PMT)(1.818B),PMT
Consumer Services|Real Estate Investment Trusts|Physicians Realty Trust Common Shares of Beneficial Interest(DOC)(3.667B),DOC
Consumer Services|Real Estate Investment Trusts|Plymouth Industrial REIT Inc. Common Stock(PLYM)(0.373B),PLYM
Consumer Services|Real Estate Investment Trusts|Postal Realty Trust Inc. Class A Common Stock(PSTL)(0.216B),PSTL
Consumer Services|Real Estate Investment Trusts|PotlatchDeltic Corporation Common Stock(PCH)(3.463B),PCH
Consumer Services|Real Estate Investment Trusts|Power REIT (MD) Common Stock(PW)(0.139B),PW
Consumer Services|Real Estate Investment Trusts|Preferred Apartment Communities Inc. Common Stock(APTS)(0.402B),APTS
Consumer Services|Real Estate Investment Trusts|Presidio Property Trust Inc. Class A Common Stock(SQFT)(0.038B),SQFT
Consumer Services|Real Estate Investment Trusts|Prologis Inc. Common Stock(PLD)(78.224B),PLD
Consumer Services|Real Estate Investment Trusts|Public Storage Common Stock(PSA)(41.083B),PSA
Consumer Services|Real Estate Investment Trusts|Public Storage Depositary Shares Each Representing 1/1000 of a 4.625% Cumulative Preferred Share of Beneficial Interest Series L par value $0.01 per share(PSA^L)(nan),PSA^L
Consumer Services|Real Estate Investment Trusts|Public Storage Depositary Shares Each Representing 1/1000 of a 4.75% Cumulative Preferred Share of Beneficial Interest Series K(PSA^K)(nan),PSA^K
Consumer Services|Real Estate Investment Trusts|Public Storage Depositary Shares Each Representing 1/1000 of a 4.90% Cumulative Preferred Share of Beneficial Interest Series E(PSA^E)(nan),PSA^E
Consumer Services|Real Estate Investment Trusts|Public Storage Depositary Shares Each Representing 1/1000 of a 4.95% Cumulative Preferred Share of Beneficial Interest Series D(PSA^D)(nan),PSA^D
Consumer Services|Real Estate Investment Trusts|Public Storage Depositary Shares Each Representing 1/1000 of a 5.125% Cumulative Preferred Share of Beneficial Interest Series C(PSA^C)(nan),PSA^C
Consumer Services|Real Estate Investment Trusts|Public Storage Depositary Shares Each Representing 1/1000 of a 5.15% Cumulative Preferred Share of Beneficial Interest Series F par value $0.01 per share(PSA^F)(nan),PSA^F
Consumer Services|Real Estate Investment Trusts|QTS Realty Trust Inc. Class A Common Stock(QTS)(4.132B),QTS
Consumer Services|Real Estate Investment Trusts|RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value(RLJ)(2.457B),RLJ
Consumer Services|Real Estate Investment Trusts|RPT Realty Common Stock(RPT)(0.853B),RPT
Consumer Services|Real Estate Investment Trusts|Rayonier Inc. REIT Common Stock(RYN)(4.682B),RYN
Consumer Services|Real Estate Investment Trusts|Ready Capital Corporation 5.75% Senior Notes due 2026(RCC)(nan),RCC
Consumer Services|Real Estate Investment Trusts|Ready Capital Corporation 6.20% Senior Notes due 2026(RCB)(0.000B),RCB
Consumer Services|Real Estate Investment Trusts|Ready Capital Corporation 6.50% Senior Notes due 2021(RCP)(0.000B),RCP
Consumer Services|Real Estate Investment Trusts|Ready Capital Corporation 7.00% Convertible Senior Notes due 2023(RCA)(0.000B),RCA
Consumer Services|Real Estate Investment Trusts|Ready Capital Corproation Common Stock(RC)(0.694B),RC
Consumer Services|Real Estate Investment Trusts|Realty Income Corporation Common Stock(O)(22.746B),O
Consumer Services|Real Estate Investment Trusts|Redwood Trust Inc. Common Stock(RWT)(1.038B),RWT
Consumer Services|Real Estate Investment Trusts|Regency Centers Corporation Common Stock(REG)(9.076B),REG
Consumer Services|Real Estate Investment Trusts|Retail Opportunity Investments Corp. Common Stock (MD)(ROIC)(1.836B),ROIC
Consumer Services|Real Estate Investment Trusts|Retail Properties of America Inc. Class A Common Stock(RPAI)(2.205B),RPAI
Consumer Services|Real Estate Investment Trusts|Rexford Industrial Realty Inc. Common Stock(REXR)(6.527B),REXR
Consumer Services|Real Estate Investment Trusts|Ryman Hospitality Properties Inc. (REIT)(RHP)(4.064B),RHP
Consumer Services|Real Estate Investment Trusts|SBA Communications Corporation Class A Common Stock(SBAC)(29.182B),SBAC
Consumer Services|Real Estate Investment Trusts|SITE Centers Corp. Common Stock(SITC)(2.429B),SITC
Consumer Services|Real Estate Investment Trusts|SL Green Realty Corp Common Stock(SLG)(4.115B),SLG
Consumer Services|Real Estate Investment Trusts|STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.(STWD)(6.115B),STWD
Consumer Services|Real Estate Investment Trusts|STORE Capital Corporation Common Stock(STOR)(8.477B),STOR
Consumer Services|Real Estate Investment Trusts|Sabra Health Care REIT Inc. Common Stock(SBRA)(3.623B),SBRA
Consumer Services|Real Estate Investment Trusts|Sachem Capital Corp. 6.875% Notes due 2024(SACC)(0.000B),SACC
Consumer Services|Real Estate Investment Trusts|Sachem Capital Corp. 7.125% Notes due 2024(SCCB)(0.000B),SCCB
Consumer Services|Real Estate Investment Trusts|Sachem Capital Corp. 7.75% Notes due 2025(SCCC)(0.000B),SCCC
Consumer Services|Real Estate Investment Trusts|Sachem Capital Corp. Common Shares(SACH)(0.100B),SACH
Consumer Services|Real Estate Investment Trusts|Saul Centers Inc. Common Stock(BFS)(0.800B),BFS
Consumer Services|Real Estate Investment Trusts|Service Properties Trust Common Stock(SVC)(2.002B),SVC
Consumer Services|Real Estate Investment Trusts|Simon Property Group Inc. Common Stock(SPG)(34.953B),SPG
Consumer Services|Real Estate Investment Trusts|Sotherly Hotels Inc. 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock(SOHOO)(0.000B),SOHOO
Consumer Services|Real Estate Investment Trusts|Sotherly Hotels Inc. 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock(SOHOB)(0.000B),SOHOB
Consumer Services|Real Estate Investment Trusts|Sotherly Hotels Inc. 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock(SOHON)(0.000B),SOHON
Consumer Services|Real Estate Investment Trusts|Sotherly Hotels Inc. Common Stock(SOHO)(0.050B),SOHO
Consumer Services|Real Estate Investment Trusts|Stag Industrial Inc. Common Stock(STAG)(5.032B),STAG
Consumer Services|Real Estate Investment Trusts|Summit Hotel Properties Inc. Common Stock(INN)(1.042B),INN
Consumer Services|Real Estate Investment Trusts|Sun Communities Inc. Common Stock(SUI)(16.287B),SUI
Consumer Services|Real Estate Investment Trusts|TPG RE Finance Trust Inc. Common Stock(TRTX)(0.816B),TRTX
Consumer Services|Real Estate Investment Trusts|Tanger Factory Outlet Centers Inc. Common Stock(SKT)(1.349B),SKT
Consumer Services|Real Estate Investment Trusts|Transcontinental Realty Investors Inc. Common Stock(TCI)(0.192B),TCI
Consumer Services|Real Estate Investment Trusts|Tremont Mortgage Trust Common Shares of Beneficial Interest(TRMT)(0.036B),TRMT
Consumer Services|Real Estate Investment Trusts|Two Harbors Investment Corp(TWO)(1.806B),TWO
Consumer Services|Real Estate Investment Trusts|UDR Inc. Common Stock(UDR)(12.446B),UDR
Consumer Services|Real Estate Investment Trusts|UMH Properties Inc. Common Stock(UMH)(0.680B),UMH
Consumer Services|Real Estate Investment Trusts|Uniti Group Inc. Common Stock(UNIT)(2.930B),UNIT
Consumer Services|Real Estate Investment Trusts|Universal Health Realty Income Trust Common Stock(UHT)(0.845B),UHT
Consumer Services|Real Estate Investment Trusts|Urstadt Biddle Properties Inc. Common Stock(UBA)(0.616B),UBA
Consumer Services|Real Estate Investment Trusts|Urstadt Biddle Properties Inc. Common Stock(UBP)(0.538B),UBP
Consumer Services|Real Estate Investment Trusts|VEREIT Inc. Common Stock(VER)(7.900B),VER
Consumer Services|Real Estate Investment Trusts|VICI Properties Inc. Common Stock(VICI)(14.554B),VICI
Consumer Services|Real Estate Investment Trusts|Ventas Inc. Common Stock(VTR)(19.328B),VTR
Consumer Services|Real Estate Investment Trusts|Vornado Realty Trust Common Stock(VNO)(6.916B),VNO
Consumer Services|Real Estate Investment Trusts|W. P. Carey Inc. REIT(WPC)(11.908B),WPC
Consumer Services|Real Estate Investment Trusts|Washington Prime Group Inc. Common Stock(WPG)(0.144B),WPG
Consumer Services|Real Estate Investment Trusts|Weingarten Realty Investors Common Stock(WRI)(3.197B),WRI
Consumer Services|Real Estate Investment Trusts|Welltower Inc. Common Stock(WELL)(28.453B),WELL
Consumer Services|Real Estate Investment Trusts|Western Asset Mortgage Capital Corporation Common Stock(WMC)(0.176B),WMC
Consumer Services|Real Estate Investment Trusts|Weyerhaeuser Company Common Stock(WY)(25.237B),WY
Consumer Services|Real Estate Investment Trusts|Wheeler Real Estate Investment Trust Inc. Class B Preferred Stock(WHLRP)(0.000B),WHLRP
Consumer Services|Real Estate Investment Trusts|Wheeler Real Estate Investment Trust Inc. Common Stock(WHLR)(0.037B),WHLR
Consumer Services|Real Estate Investment Trusts|Wheeler Real Estate Investment Trust Inc. Series D Cumulative Preferred Stock(WHLRD)(0.000B),WHLRD
Consumer Services|Real Estate Investment Trusts|Whitestone REIT Common Shares(WSR)(0.374B),WSR
Consumer Services|Real Estate Investment Trusts|iStar Inc. Common Stock(STAR)(1.207B),STAR
Consumer Services|Real Estate|Gladstone Commercial Corporation 6.625% Series E Cumulative Redeemable Preferred Stock(GOODN)(0.000B),GOODN
Consumer Services|Real Estate|Gladstone Commercial Corporation Real Estate Investment Trust(GOOD)(0.654B),GOOD
Consumer Services|Real Estate|Gladstone Commercial Corporation Series D Cumulative Redeemable Preferred Stock(GOODM)(0.000B),GOODM
Consumer Services|Real Estate|Landmark Infrastructure Partners LP 7% Series C Fltg/Fxd Perpetual Conv Preferred Stock(LMRKN)(0.000B),LMRKN
Consumer Services|Real Estate|Landmark Infrastructure Partners LP 8.00% Series A Cumulative Redeemable Perpetual Preferred Units(LMRKP)(0.000B),LMRKP
Consumer Services|Real Estate|Landmark Infrastructure Partners LP Common Units(LMRK)(0.308B),LMRK
Consumer Services|Real Estate|Landmark Infrastructure Partners LP Perpetual Preferred Units Series B 7.90%(LMRKO)(0.000B),LMRKO
Consumer Services|Real Estate|Radius Global Infrastructure Inc. Class A Common Stock(RADI)(0.832B),RADI
Consumer Services|Real Estate|Regional Health Properties Inc. Common Stock(RHE)(0.011B),RHE
Consumer Services|Real Estate|Safehold Inc. Common Stock(SAFE)(4.457B),SAFE
Consumer Services|Recreational Products/Toys,NA
Consumer Services|Recreational Products/Toys|Build-A-Bear Workshop Inc. Common Stock(BBW)(0.091B),BBW
Consumer Services|Recreational Products/Toys|The Michaels Companies Inc. Common Stock(MIK)(2.201B),MIK
Consumer Services|Rental/Leasing Companies,NA
Consumer Services|Rental/Leasing Companies|Amerco Common Stock(UHAL)(10.252B),UHAL
Consumer Services|Rental/Leasing Companies|Avis Budget Group Inc. Common Stock(CAR)(3.070B),CAR
Consumer Services|Rental/Leasing Companies|HyreCar Inc. Common Stock(HYRE)(0.223B),HYRE
Consumer Services|Rental/Leasing Companies|Ryder System Inc. Common Stock(R)(3.447B),R
Consumer Services|Rental/Leasing Companies|SP Plus Corporation Common Stock(SP)(0.704B),SP
Consumer Services|Restaurants,NA
Consumer Services|Restaurants|Aramark Common Stock(ARMK)(9.270B),ARMK
Consumer Services|Restaurants|Arcos Dorados Holdings Inc. Class A Shares(ARCO)(1.134B),ARCO
Consumer Services|Restaurants|Ark Restaurants Corp. Common Stock(ARKR)(0.065B),ARKR
Consumer Services|Restaurants|BBQ Holdings Inc. Common Stock(BBQ)(0.057B),BBQ
Consumer Services|Restaurants|BJ's Restaurants Inc. Common Stock(BJRI)(1.176B),BJRI
Consumer Services|Restaurants|Biglari Holdings Inc. Class B Common Stock(BH)(0.362B),BH
Consumer Services|Restaurants|Bloomin' Brands Inc. Common Stock(BLMN)(2.115B),BLMN
Consumer Services|Restaurants|Brinker International Inc. Common Stock(EAT)(3.069B),EAT
Consumer Services|Restaurants|BurgerFi International Inc. Common Stock(BFI)(0.269B),BFI
Consumer Services|Restaurants|BurgerFi International Inc. Warrant(BFIIW)(0.000B),BFIIW
Consumer Services|Restaurants|Cannae Holdings Inc. Common Stock(CNNE)(3.532B),CNNE
Consumer Services|Restaurants|Carrols Restaurant Group Inc. Common Stock(TAST)(0.331B),TAST
Consumer Services|Restaurants|Cheesecake Factory Incorporated (The) Common Stock(CAKE)(2.334B),CAKE
Consumer Services|Restaurants|Chipotle Mexican Grill Inc. Common Stock(CMG)(40.986B),CMG
Consumer Services|Restaurants|Chuy's Holdings Inc. Common Stock(CHUY)(0.820B),CHUY
Consumer Services|Restaurants|Cracker Barrel Old Country Store Inc Common Stock(CBRL)(3.562B),CBRL
Consumer Services|Restaurants|Darden Restaurants Inc. Common Stock(DRI)(16.940B),DRI
Consumer Services|Restaurants|Dave & Buster's Entertainment Inc. Common Stock(PLAY)(1.763B),PLAY
Consumer Services|Restaurants|Del Taco Restaurants Inc. Common Stock(TACO)(0.380B),TACO
Consumer Services|Restaurants|Denny's Corporation Common Stock(DENN)(1.083B),DENN
Consumer Services|Restaurants|Dine Brands Global Inc. Common Stock(DIN)(1.267B),DIN
Consumer Services|Restaurants|Drive Shack Inc.(DS)(0.231B),DS
Consumer Services|Restaurants|El Pollo Loco Holdings Inc. Common Stock(LOCO)(0.684B),LOCO
Consumer Services|Restaurants|FAT Brands Inc. 8.25% Series B Cumulative Preferred Stock(FATBP)(0.000B),FATBP
Consumer Services|Restaurants|FAT Brands Inc. Common Stock(FAT)(0.168B),FAT
Consumer Services|Restaurants|FAT Brands Inc. Warrant(FATBW)(0.000B),FATBW
Consumer Services|Restaurants|Fiesta Restaurant Group Inc. Common Stock(FRGI)(0.424B),FRGI
Consumer Services|Restaurants|Flanigan's Enterprises Inc. Common Stock(BDL)(0.046B),BDL
Consumer Services|Restaurants|Good Times Restaurants Inc. Common Stock(GTIM)(0.046B),GTIM
Consumer Services|Restaurants|J. Alexander's Holdings Inc. Common Stock(JAX)(0.124B),JAX
Consumer Services|Restaurants|Jack In The Box Inc. Common Stock(JACK)(2.290B),JACK
Consumer Services|Restaurants|Kura Sushi USA Inc. Class A Common Stock(KRUS)(0.218B),KRUS
Consumer Services|Restaurants|LiveXLive Media Inc. Common Stock(LIVX)(0.304B),LIVX
Consumer Services|Restaurants|Luby's Inc. Common Stock(LUB)(0.099B),LUB
Consumer Services|Restaurants|McDonald's Corporation Common Stock(MCD)(160.519B),MCD
Consumer Services|Restaurants|Muscle Maker Inc Common Stock(GRIL)(0.028B),GRIL
Consumer Services|Restaurants|Nathan's Famous Inc. Common Stock(NATH)(0.238B),NATH
Consumer Services|Restaurants|Noodles & Company Class A Common Stock(NDLS)(0.422B),NDLS
Consumer Services|Restaurants|Papa John's International Inc. Common Stock(PZZA)(3.350B),PZZA
Consumer Services|Restaurants|Potbelly Corporation Common Stock(PBPB)(0.134B),PBPB
Consumer Services|Restaurants|RCI Hospitality Holdings Inc. Common Stock(RICK)(0.518B),RICK
Consumer Services|Restaurants|Red Robin Gourmet Burgers Inc. Common Stock(RRGB)(0.445B),RRGB
Consumer Services|Restaurants|Restaurant Brands International Inc. Common Shares(QSR)(18.354B),QSR
Consumer Services|Restaurants|Ruth's Hospitality Group Inc. Common Stock(RUTH)(0.716B),RUTH
Consumer Services|Restaurants|Shake Shack Inc. Class A Common Stock(SHAK)(5.121B),SHAK
Consumer Services|Restaurants|Starbucks Corporation Common Stock(SBUX)(123.581B),SBUX
Consumer Services|Restaurants|Texas Roadhouse Inc. Common Stock(TXRH)(6.049B),TXRH
Consumer Services|Restaurants|The ONE Group Hospitality Inc. Common Stock(STKS)(0.131B),STKS
Consumer Services|Restaurants|Urban Tea Inc. Ordinary Shares(MYT)(0.042B),MYT
Consumer Services|Restaurants|Wendy's Company (The) Common Stock(WEN)(4.668B),WEN
Consumer Services|Restaurants|Wingstop Inc. Common Stock(WING)(4.141B),WING
Consumer Services|Restaurants|Yum China Holdings Inc. Common Stock(YUMC)(26.586B),YUMC
Consumer Services|Restaurants|Yum! Brands Inc.(YUM)(31.611B),YUM
Consumer Services|Services-Misc. Amusement & Recreation,NA
Consumer Services|Services-Misc. Amusement & Recreation|500.com Limited American Depositary Shares each representing 10 Class A shares(WBAI)(1.059B),WBAI
Consumer Services|Services-Misc. Amusement & Recreation|Accel Entertainment Inc.(ACEL)(1.011B),ACEL
Consumer Services|Services-Misc. Amusement & Recreation|Allied Esports Entertainment Inc. Common Stock(AESE)(0.093B),AESE
Consumer Services|Services-Misc. Amusement & Recreation|Canterbury Park Holding Corporation 'New' Common Stock(CPHC)(0.063B),CPHC
Consumer Services|Services-Misc. Amusement & Recreation|Cedar Fair L.P. Common Stock(FUN)(2.592B),FUN
Consumer Services|Services-Misc. Amusement & Recreation|Churchill Downs Incorporated Common Stock(CHDN)(8.266B),CHDN
Consumer Services|Services-Misc. Amusement & Recreation|Crescent Acquisition Corp Class A Common Stock(CRSA)(0.320B),CRSA
Consumer Services|Services-Misc. Amusement & Recreation|Crescent Acquisition Corp Unit(CRSAU)(0.000B),CRSAU
Consumer Services|Services-Misc. Amusement & Recreation|Crescent Acquisition Corp Warrant(CRSAW)(0.000B),CRSAW
Consumer Services|Services-Misc. Amusement & Recreation|Dover Motorsports Inc. Common Stock(DVD)(0.082B),DVD
Consumer Services|Services-Misc. Amusement & Recreation|DraftKings Inc. Class A Common Stock(DKNG)(22.829B),DKNG
Consumer Services|Services-Misc. Amusement & Recreation|Esports Entertainment Group Inc. Common Stock(GMBL)(0.284B),GMBL
Consumer Services|Services-Misc. Amusement & Recreation|Esports Entertainment Group Inc. Warrant(GMBLW)(0.000B),GMBLW
Consumer Services|Services-Misc. Amusement & Recreation|Everi Holdings Inc. Common Stock(EVRI)(1.248B),EVRI
Consumer Services|Services-Misc. Amusement & Recreation|Golden Entertainment Inc. Common Stock(GDEN)(0.603B),GDEN
Consumer Services|Services-Misc. Amusement & Recreation|Hall of Fame Resort & Entertainment Company Common Stock(HOFV)(0.206B),HOFV
Consumer Services|Services-Misc. Amusement & Recreation|Hall of Fame Resort &amp; Entertainment Company Warrant(HOFVW)(0.000B),HOFVW
Consumer Services|Services-Misc. Amusement & Recreation|International Game Technology Ordinary Shares(IGT)(3.452B),IGT
